,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
76,77,395000,8.714285714285714,16.714285714285715,7,1.1388293630063533
77,78,400000,7.833333333333333,16.333333333333332,6,1.2020213623464107
78,79,405000,5.625,11.375,8,1.2020213623464107
79,80,410000,6.0,11.0,7,1.2349764829337597
80,81,415000,5.0,10.375,8,1.2349764829337597
81,82,420000,6.25,12.75,8,1.2782733138352633
82,83,425000,5.5,12.0,8,1.2782733138352633
83,84,430000,4.888888888888889,11.555555555555555,9,1.2904350785970689
84,85,435000,6.857142857142857,14.428571428571429,7,1.2904350785970689
85,86,440000,6.25,12.75,8,1.3067507602453232
86,87,445000,3.8,10.0,10,1.3067507602453232
87,88,450000,4.1,9.4,10,1.3192005324184894
88,89,455000,5.375,12.25,8,1.3192005324184894
89,90,460000,5.222222222222222,11.555555555555555,9,1.334269907850027
90,91,465000,6.0,12.875,8,1.334269907850027
91,92,470000,6.375,11.75,8,1.3561442353069781
92,93,475000,5.875,13.125,8,1.3561442353069781
93,94,480000,3.272727272727273,8.818181818181818,11,1.3875774199068547
94,95,485000,3.8,9.4,10,1.3875774199068547
95,96,490000,3.4,8.7,10,1.4044531959950923
96,97,495000,3.6,9.2,10,1.4044531959950923
97,98,500000,4.666666666666667,10.0,9,1.4068606283605098
98,99,505000,4.75,10.125,8,1.4068606283605098
99,100,510000,5.375,11.5,8,1.4079066665410995
100,101,515000,5.25,12.5,8,1.4079066665410995
101,102,520000,5.25,11.0,8,1.4261296913981438
