,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
461,462,2315000,2.0454545454545454,2.0454545454545454,22,0.8925567219287157
462,463,2320000,2.411764705882353,2.588235294117647,17,0.9200902999237179
463,464,2325000,2.5555555555555554,2.888888888888889,9,0.9200902999237179
464,465,2330000,2.4,3.0,15,0.9161363714009524
465,466,2335000,2.4615384615384617,3.8461538461538463,13,0.9161363714009524
466,467,2340000,2.3333333333333335,2.5833333333333335,12,0.9198613309800625
467,468,2345000,2.4,2.8,15,0.9198613309800625
468,469,2350000,2.3684210526315788,3.0,19,0.9289090980216861
469,470,2355000,2.2,2.65,20,0.9289090980216861
470,471,2360000,1.9166666666666667,1.9166666666666667,24,0.9359816220939159
471,472,2365000,1.875,1.875,24,0.9359816220939159
472,473,2370000,2.7,3.3,10,0.9439065910816192
473,474,2375000,2.8461538461538463,3.769230769230769,13,0.9439065910816192
474,475,2380000,2.5625,2.75,16,0.957461764550209
475,476,2385000,2.5,2.5,14,0.957461764550209
476,477,2390000,1.1333333333333333,1.1333333333333333,30,0.9665277415364981
477,478,2395000,1.032258064516129,1.032258064516129,31,0.9665277415364981
478,479,2400000,1.7894736842105263,1.7894736842105263,19,0.9705864162951707
479,480,2405000,1.206896551724138,1.206896551724138,29,0.9705864162951707
480,481,2410000,1.2,1.2,25,0.9697930265337229
481,482,2415000,1.35,1.35,20,0.9697930265337229
482,483,2420000,1.1428571428571428,1.1428571428571428,28,0.9692729610145092
483,484,2425000,1.0357142857142858,1.0357142857142858,28,0.9692729610145092
484,485,2430000,1.263157894736842,1.263157894736842,19,0.9654489451020956
485,486,2435000,1.28,1.28,25,0.9654489451020956
486,487,2440000,1.0,1.0,28,0.9563894817262888
487,488,2445000,1.0344827586206897,1.0344827586206897,29,0.9563894817262888
488,489,2450000,1.25,1.25,24,0.9462017110317945
489,490,2455000,1.0666666666666667,1.0666666666666667,30,0.9462017110317945
490,491,2460000,1.0,1.0,28,0.9391579276174307
