,epoch,n_steps,avg_reward,avg_score,n_episodes,avg_q_value
159,160,800000,-3.3333333333333335,1.6666666666666667,6,0.5246606260469183
160,161,805000,-3.7142857142857144,1.2857142857142858,7,0.5246606260469183
161,162,810000,-2.4,2.6,5,0.5099795341638849
162,163,815000,-3.0,2.0,5,0.5099795341638849
163,164,820000,-0.75,4.25,4,0.5163551946661435
164,165,825000,-1.75,3.25,4,0.5163551946661435
165,166,830000,-2.0,3.0,5,0.5354385352231562
166,167,835000,-1.25,3.75,4,0.5354385352231562
167,168,840000,-2.6,2.4,5,0.5221221003253013
168,169,845000,-2.4,2.6,5,0.5221221003253013
169,170,850000,-4.777777777777778,0.2222222222222222,9,0.5228011730631406
170,171,855000,-4.25,0.75,8,0.5228011730631406
171,172,860000,-2.2,2.8,5,0.5424757085624151
172,173,865000,-3.5,1.5,6,0.5424757085624151
173,174,870000,-1.4,3.6,5,0.5342156895712018
174,175,875000,-1.25,3.75,4,0.5342156895712018
175,176,880000,-3.7142857142857144,1.2857142857142858,7,0.5403999946805182
176,177,885000,-4.375,0.625,8,0.5403999946805182
177,178,890000,-2.8333333333333335,2.1666666666666665,6,0.5764237289610319
178,179,895000,-3.1666666666666665,1.8333333333333333,6,0.5764237289610319
179,180,900000,-4.0,1.0,7,0.5857379195176065
180,181,905000,-2.8,2.2,5,0.5857379195176065
181,182,910000,-3.0,2.0,6,0.5703984508316032
182,183,915000,-2.5,3.0,6,0.5703984508316032
183,184,920000,-2.2,3.4,5,0.5769307608767412
184,185,925000,-2.1666666666666665,3.3333333333333335,6,0.5769307608767412
185,186,930000,-2.4,2.6,5,0.5802303582117893
186,187,935000,-3.7142857142857144,1.2857142857142858,7,0.5802303582117893
187,188,940000,-3.1666666666666665,1.8333333333333333,6,0.5750723439319525
188,189,945000,-2.4,2.6,5,0.5750723439319525
189,190,950000,-2.3333333333333335,2.6666666666666665,6,0.5664357813175768
190,191,955000,-2.2,2.8,5,0.5664357813175768
191,192,960000,-1.6,3.4,5,0.5724445412407863
192,193,965000,-1.4,3.6,5,0.5724445412407863
193,194,970000,-3.1666666666666665,1.8333333333333333,6,0.5723360390731367
194,195,975000,-1.8,3.2,5,0.5723360390731367
195,196,980000,-2.2,2.8,5,0.5859113980342634
196,197,985000,-2.3333333333333335,2.6666666666666665,6,0.5859113980342634
197,198,990000,-2.4,2.6,5,0.5911181644475088
198,199,995000,-2.0,4.5,4,0.5911181644475088
199,200,1000000,-1.2,3.8,5,0.5934829705181531
200,201,1005000,2.0,7.0,3,0.5934829705181531
201,202,1010000,-2.6,2.4,5,0.6032576654151082
202,203,1015000,-4.0,1.0,6,0.6032576654151082
203,204,1020000,-1.75,4.0,4,0.6310724288432858
204,205,1025000,0.0,5.0,3,0.6310724288432858
205,206,1030000,-2.2,2.8,5,0.6362639860488475
206,207,1035000,-2.8,2.2,5,0.6362639860488475
207,208,1040000,-2.5,3.0,6,0.6373544380543753
208,209,1045000,-3.0,2.0,6,0.6373544380543753
209,210,1050000,-0.3333333333333333,4.666666666666667,3,0.6437134402584285
210,211,1055000,-3.3333333333333335,1.6666666666666667,6,0.6437134402584285
211,212,1060000,-1.0,4.0,4,0.6621484282717108
212,213,1065000,-1.0,4.0,4,0.6621484282717108
213,214,1070000,0.3333333333333333,5.333333333333333,3,0.6653153640588746
214,215,1075000,2.0,8.0,3,0.6653153640588746
215,216,1080000,-1.8,3.2,5,0.6651873467317783
216,217,1085000,-0.5,5.25,4,0.6651873467317783
217,218,1090000,-3.1666666666666665,1.8333333333333333,6,0.7037260270311497
218,219,1095000,-2.6,2.4,5,0.7037260270311497
219,220,1100000,-1.0,4.0,4,0.6960435944492929
220,221,1105000,0.3333333333333333,5.333333333333333,3,0.6960435944492929
221,222,1110000,-1.5,4.25,4,0.7242704613685608
222,223,1115000,-1.0,4.0,4,0.7242704613685608
223,224,1120000,-1.0,4.0,4,0.7327199377320707
224,225,1125000,-1.5,3.5,4,0.7327199377320707
225,226,1130000,-1.6,4.6,5,0.7356638401366771
226,227,1135000,-2.6666666666666665,2.8333333333333335,6,0.7356638401366771
227,228,1140000,3.5,10.0,2,0.7260523002417758
228,229,1145000,2.0,9.0,3,0.7260523002417758
229,230,1150000,-0.5,4.5,4,0.7517616170849651
230,231,1155000,-1.6,3.4,5,0.7517616170849651
231,232,1160000,-1.0,4.0,4,0.754211107589677
232,233,1165000,0.0,5.0,3,0.754211107589677
233,234,1170000,0.0,5.0,3,0.7935104938272387
234,235,1175000,1.0,6.0,3,0.7935104938272387
235,236,1180000,-3.5714285714285716,1.4285714285714286,7,0.7893605496846139
236,237,1185000,-3.3333333333333335,1.6666666666666667,6,0.7893605496846139
237,238,1190000,-1.25,3.75,4,0.813584535485506
238,239,1195000,-1.25,3.75,4,0.813584535485506
239,240,1200000,1.0,6.0,3,0.8242310619503259
