,q_values
938,13.771806716918945
939,16.090845108032227
940,11.131905555725098
941,13.510560989379883
942,17.370691299438477
943,14.97989273071289
944,12.701972007751465
945,18.67609214782715
946,12.650130271911621
947,17.38735580444336
948,12.504241943359375
949,10.665547370910645
950,14.760794639587402
951,16.79010772705078
952,14.902934074401855
953,11.094143867492676
954,11.044508934020996
955,13.306119918823242
956,11.152946472167969
957,14.605860710144043
958,10.585393905639648
959,16.86124610900879
960,15.272104263305664
961,16.468366622924805
962,15.550003051757812
963,11.811247825622559
964,10.228317260742188
965,11.283533096313477
966,11.834602355957031
967,18.09653663635254
968,11.518706321716309
969,15.29455852508545
970,12.319918632507324
971,15.039966583251953
972,13.358891487121582
973,12.771892547607422
974,14.809208869934082
975,11.35590934753418
976,13.496411323547363
977,12.786516189575195
978,16.71518898010254
979,15.04065227508545
980,18.28461456298828
981,14.400924682617188
982,10.334746360778809
983,11.445443153381348
984,15.695804595947266
985,10.959808349609375
986,10.16832160949707
987,17.162832260131836
988,15.922194480895996
989,13.743797302246094
990,11.742538452148438
991,15.638510704040527
992,15.514872550964355
993,12.62317180633545
994,9.820181846618652
995,16.268959045410156
996,11.908943176269531
997,16.48000144958496
998,14.33885383605957
999,16.868131637573242
1000,17.048412322998047
1001,12.367849349975586
1002,15.802398681640625
1003,11.902547836303711
1004,15.250328063964844
1005,11.199588775634766
1006,11.98724365234375
1007,10.206876754760742
1008,12.597338676452637
1009,14.614505767822266
1010,11.762262344360352
1011,12.619791030883789
1012,11.361587524414062
1013,11.677383422851562
1014,12.907379150390625
1015,9.71308708190918
1016,14.511704444885254
1017,13.170936584472656
1018,16.209569931030273
1019,12.124441146850586
1020,12.747605323791504
1021,11.827574729919434
1022,20.283096313476562
1023,20.993749618530273
1024,16.356908798217773
1025,12.668052673339844
1026,11.038744926452637
1027,15.196938514709473
1028,11.748743057250977
1029,8.68947982788086
1030,9.731987953186035
1031,15.337244987487793
1032,16.629640579223633
1033,14.115769386291504
1034,14.377127647399902
1035,15.411495208740234
1036,15.786890983581543
1037,11.776463508605957
1038,16.655776977539062
1039,12.76646900177002
1040,12.160632133483887
1041,11.569742202758789
1042,11.904438972473145
1043,14.40943717956543
1044,10.664070129394531
1045,16.122379302978516
1046,12.031805038452148
1047,26.39676284790039
1048,11.785056114196777
1049,12.228276252746582
1050,10.512476921081543
1051,11.27805233001709
1052,11.97438907623291
1053,17.860057830810547
1054,16.510347366333008
1055,9.624634742736816
1056,9.053842544555664
1057,15.115230560302734
1058,14.12761402130127
1059,15.270526885986328
1060,12.609463691711426
1061,11.20914363861084
1062,9.949783325195312
1063,15.89261245727539
1064,15.952764511108398
1065,11.426248550415039
1066,13.995011329650879
1067,10.266033172607422
1068,10.336882591247559
1069,16.85443687438965
1070,15.912004470825195
1071,11.01876163482666
1072,15.950346946716309
1073,15.632940292358398
1074,12.005696296691895
1075,12.064285278320312
1076,12.146322250366211
1077,16.601619720458984
1078,11.266660690307617
1079,11.760334968566895
1080,12.437511444091797
1081,12.32062816619873
1082,17.371278762817383
1083,16.126354217529297
1084,9.154176712036133
1085,10.65196418762207
1086,15.839678764343262
1087,11.367616653442383
1088,11.321531295776367
1089,11.957408905029297
1090,13.058065414428711
1091,18.253585815429688
1092,14.595555305480957
1093,18.84359359741211
1094,10.645066261291504
1095,11.977043151855469
1096,15.083918571472168
1097,11.421196937561035
1098,13.629279136657715
1099,11.52077865600586
1100,17.172924041748047
1101,12.82522201538086
1102,13.217373847961426
1103,9.53562068939209
1104,16.668922424316406
1105,13.765114784240723
1106,14.648478507995605
1107,13.416556358337402
1108,12.76375961303711
1109,12.71086311340332
1110,12.8627290725708
1111,13.942427635192871
1112,13.670169830322266
1113,12.284350395202637
1114,13.594745635986328
1115,15.186688423156738
1116,13.119384765625
1117,14.497791290283203
1118,14.350456237792969
1119,12.486720085144043
1120,14.377158164978027
1121,10.94189739227295
1122,13.020901679992676
1123,10.669710159301758
1124,13.665090560913086
1125,15.618410110473633
1126,15.22205924987793
1127,13.322139739990234
1128,11.3479642868042
1129,15.90665054321289
1130,16.524791717529297
1131,12.283346176147461
1132,12.115264892578125
1133,15.646430015563965
1134,18.05374526977539
1135,10.007172584533691
1136,13.646393775939941
1137,12.069731712341309
1138,10.623034477233887
1139,14.414804458618164
1140,14.477132797241211
1141,11.725658416748047
1142,13.856544494628906
1143,12.133597373962402
1144,15.624567031860352
1145,12.308852195739746
1146,27.91379165649414
1147,16.929718017578125
1148,13.033634185791016
1149,11.247448921203613
1150,12.245098114013672
1151,16.174190521240234
1152,9.152495384216309
